,is_installed,is_renting,legacy_id,station_id,num_bikes_available,num_ebikes_available,num_docks_disabled,is_returning,eightd_has_available_keys,station_status,num_bikes_disabled,num_docks_available,last_reported,eightd_active_station_services,valet,starttime,timestamp,demand,supply
1148,1,1,4162,4162,10,0,0,1,False,active,0,9,1605276703,,,1605279595,1605279595,0,0
1149,1,1,4163,4163,17,4,0,1,False,active,0,2,1605260272,,,1605279595,1605279595,0,0
1150,1,1,4164,4164,2,1,0,1,False,active,0,16,1605278969,,,1605279595,1605279595,0,0
1151,1,1,4165,4165,5,3,0,1,False,active,1,13,1605270139,,,1605279595,1605279595,0,0
1152,1,1,4166,4166,21,3,0,1,False,active,0,6,1605277112,,,1605279595,1605279595,0,1
1153,1,1,4167,4167,0,0,0,1,False,active,2,17,1605272439,,,1605279595,1605279595,0,0
1154,1,1,4168,4168,7,2,0,1,False,active,0,12,1605260272,,,1605279595,1605279595,1,0
1155,1,1,4169,4169,0,0,0,1,False,active,0,21,1605260271,,,1605279595,1605279595,0,0
1156,1,1,4170,4170,4,0,0,1,False,active,0,15,1605260272,,,1605279595,1605279595,0,0
1157,1,1,4171,4171,2,1,0,1,False,active,0,19,1605279393,,,1605279595,1605279595,0,1
1158,1,1,4172,4172,10,5,0,1,False,active,0,9,1605274427,,,1605279595,1605279595,0,1
1159,1,1,4173,4173,2,1,0,1,False,active,1,17,1605260273,,,1605279595,1605279595,0,0
1160,1,1,4174,4174,18,0,0,1,False,active,1,2,1605260271,,,1605279595,1605279595,0,0
1161,1,1,4175,4175,10,1,0,1,False,active,0,10,1605273184,,,1605279595,1605279595,0,0
1162,1,1,4177,4177,1,0,0,1,False,active,0,19,1605260271,,,1605279595,1605279595,0,0
1163,1,1,4179,4179,8,0,0,1,False,active,0,15,1605260272,,,1605279595,1605279595,0,0
1164,1,1,4180,4180,5,3,0,1,False,active,0,15,1605260271,,,1605279595,1605279595,0,0
1165,1,1,4181,4181,7,4,0,1,False,active,1,11,1605261471,,,1605279595,1605279595,0,0
1166,1,1,4182,4182,6,2,0,1,False,active,0,13,1605260271,,,1605279595,1605279595,0,0
1167,1,1,4183,4183,4,2,0,1,False,active,1,14,1605260272,,,1605279595,1605279595,0,1
1168,1,1,4185,4185,7,2,0,1,False,active,0,12,1605260272,,,1605279595,1605279595,0,0
1169,1,1,4186,4186,3,0,0,1,False,active,0,24,1605277719,,,1605279595,1605279595,0,0
1170,1,1,4188,4188,3,2,0,1,False,active,0,28,1605272377,,,1605279595,1605279595,0,1
1171,1,1,4189,4189,2,1,0,1,False,active,0,17,1605271615,,,1605279595,1605279595,0,1
1172,1,1,4190,4190,1,0,0,1,False,active,0,18,1605271312,,,1605279595,1605279595,0,0
1173,1,1,4191,4191,1,1,0,1,False,active,0,19,1605260272,,,1605279595,1605279595,0,1
1174,1,1,4192,4192,4,1,0,1,False,active,0,15,1605276645,,,1605279595,1605279595,1,0
1175,1,1,4193,4193,5,2,0,1,False,active,0,16,1605269593,,,1605279595,1605279595,0,0
1176,1,1,4194,4194,7,0,0,1,False,active,0,23,1605260271,,,1605279595,1605279595,0,0
1177,1,1,4195,4195,16,0,0,1,False,active,0,14,1605260272,,,1605279595,1605279595,1,0
1178,1,1,4198,4198,4,1,0,1,False,active,0,17,1605272856,,,1605279595,1605279595,0,0
1179,1,1,4199,4199,8,0,0,1,False,active,0,13,1605260271,,,1605279595,1605279595,0,0
1180,1,1,4200,4200,3,1,0,1,False,active,1,23,1605261471,,,1605279595,1605279595,0,0
1181,1,1,4201,4201,10,4,0,1,False,active,0,11,1605260271,,,1605279595,1605279595,0,1
1182,1,1,4202,4202,7,2,0,1,False,active,1,11,1605268582,,,1605279595,1605279595,0,0
1183,1,1,4204,4204,0,0,0,1,False,active,0,19,1605275050,,,1605279595,1605279595,0,0
1184,1,1,4205,4205,11,0,0,1,False,active,0,8,1605271593,,,1605279595,1605279595,0,0
1185,1,1,4206,4206,18,3,0,1,False,active,0,9,1605260271,,,1605279595,1605279595,1,0
1186,1,1,4207,4207,6,3,0,1,False,active,0,13,1605278618,,,1605279595,1605279595,0,0
1187,1,1,4208,4208,7,2,0,1,False,active,0,12,1605261471,,,1605279595,1605279595,0,0
1188,1,1,4209,4209,2,1,0,1,False,active,0,16,1605271549,,,1605279595,1605279595,0,0
1189,1,1,4210,4210,2,0,0,1,False,active,0,22,1605272536,,,1605279595,1605279595,0,0
1190,1,1,4211,4211,1,0,0,1,False,active,0,18,1605260272,,,1605279595,1605279595,0,0
1191,1,1,4212,4212,1,1,0,1,False,active,0,18,1605264332,,,1605279595,1605279595,0,0
1192,1,1,4213,4213,1,1,0,1,False,active,0,18,1605260271,,,1605279595,1605279595,0,0
1193,1,1,4220,4220,1,0,0,1,False,active,2,23,1605278371,,,1605279595,1605279595,0,0
1194,1,1,4222,4222,16,3,0,1,False,active,2,9,1605278373,,,1605279595,1605279595,0,2
1195,1,1,4225,4225,3,0,0,1,False,active,1,29,1605278286,,,1605279595,1605279595,1,0
1196,1,1,4227,4227,6,1,0,1,False,active,0,13,1605273433,,,1605279595,1605279595,0,0
1197,1,1,4228,4228,3,0,0,1,False,active,0,16,1605260272,,,1605279595,1605279595,0,0
1198,1,1,4229,4229,3,0,0,1,False,active,0,20,1605261471,,,1605279595,1605279595,0,0
1199,1,1,4230,4230,0,0,0,1,False,active,0,19,1605260272,,,1605279595,1605279595,0,0
1200,1,1,4245,4245,5,1,0,1,False,active,0,18,1605277129,,,1605279595,1605279595,0,0
1201,1,1,4247,4247,16,10,0,1,False,active,0,5,1605272347,,,1605279595,1605279595,0,1
1202,1,1,4249,4249,22,4,0,1,False,active,0,3,1605278101,,,1605279595,1605279595,0,0
1203,0,0,4250,4250,0,0,0,0,False,out_of_service,0,0,86400,,,1605279595,1605279595,0,0
