,station_id,num_bikes_available,eightd_has_available_keys,last_reported,legacy_id,num_docks_available,num_ebikes_available,num_bikes_disabled,station_status,is_installed,num_docks_disabled,is_renting,is_returning,starttime,timestamp,demand,supply
882,3865,7,False,1604221376,3865,17,0,0,active,1,0,1,1,1604239360,1604239360,7,7
883,3866,9,False,1604234555,3866,23,4,0,active,1,0,1,1,1604239360,1604239360,9,9
884,3867,4,False,1604221493,3867,25,0,0,active,1,0,1,1,1604239360,1604239360,4,4
885,3868,0,False,1604221357,3868,19,0,0,active,1,0,1,1,1604239360,1604239360,0,0
886,3869,6,False,1604235418,3869,18,1,0,active,1,0,1,1,1604239360,1604239360,6,6
887,3870,4,False,1604236109,3870,16,2,0,active,1,0,1,1,1604239360,1604239360,4,4
888,3871,6,False,1604222116,3871,24,4,0,active,1,0,1,1,1604239360,1604239360,6,6
889,3872,7,False,1604231788,3872,12,2,0,active,1,0,1,1,1604239360,1604239360,7,7
890,3873,6,False,1604238706,3873,11,1,0,active,1,0,1,1,1604239360,1604239360,6,6
891,3874,1,False,1604237017,3874,15,1,0,active,1,0,1,1,1604239360,1604239360,1,1
892,3875,1,False,1604221530,3875,14,1,0,active,1,0,1,1,1604239360,1604239360,1,1
893,3876,12,False,1604238509,3876,11,4,0,active,1,0,1,1,1604239360,1604239360,12,12
894,3877,8,False,1604221465,3877,17,5,0,active,1,0,1,1,1604239360,1604239360,8,8
895,3878,1,False,1604221706,3878,18,1,0,active,1,0,1,1,1604239360,1604239360,1,1
896,3879,12,False,1604239325,3879,13,5,0,active,1,0,1,1,1604239360,1604239360,12,12
897,3880,9,False,1604221537,3880,18,0,0,active,1,0,1,1,1604239360,1604239360,9,9
898,3881,32,False,1604237545,3881,6,3,1,active,1,0,1,1,1604239360,1604239360,32,32
899,3882,5,False,1604239010,3882,10,2,0,active,1,0,1,1,1604239360,1604239360,5,5
900,3883,0,False,1604236650,3883,19,0,0,active,1,0,1,1,1604239360,1604239360,0,0
901,3884,8,False,1604223266,3884,15,6,0,active,1,0,1,1,1604239360,1604239360,8,8
902,3885,1,False,1604221469,3885,18,0,0,active,1,0,1,1,1604239360,1604239360,1,1
903,3886,0,False,1604221664,3886,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
904,3887,7,False,1604235987,3887,14,0,0,active,1,0,1,1,1604239360,1604239360,7,7
905,3888,6,False,1604221654,3888,13,4,0,active,1,0,1,1,1604239360,1604239360,6,6
906,3890,13,False,1604239250,3890,18,5,0,active,1,0,1,1,1604239360,1604239360,13,13
907,3891,2,False,1604238218,3891,18,1,0,active,1,0,1,1,1604239360,1604239360,2,2
908,3892,8,False,1604238011,3892,11,3,0,active,1,0,1,1,1604239360,1604239360,8,8
909,3893,0,False,1604238146,3893,25,0,0,active,1,0,1,1,1604239360,1604239360,0,0
910,3894,19,False,1604238092,3894,16,0,1,active,1,0,1,1,1604239360,1604239360,19,19
911,3895,1,False,1604226356,3895,24,0,0,active,1,0,1,1,1604239360,1604239360,1,1
912,3896,5,False,1604229403,3896,17,0,0,active,1,0,1,1,1604239360,1604239360,5,5
913,3897,3,False,1604221512,3897,14,1,0,active,1,0,1,1,1604239360,1604239360,3,3
914,3898,0,False,86400,3898,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
915,3899,12,False,1604230483,3899,6,0,0,active,1,0,1,1,1604239360,1604239360,12,12
916,3900,5,False,1604236762,3900,25,2,0,active,1,0,1,1,1604239360,1604239360,5,5
917,3901,3,False,1604237440,3901,14,1,0,active,1,0,1,1,1604239360,1604239360,3,3
918,3902,6,False,1604237168,3902,13,3,0,active,1,0,1,1,1604239360,1604239360,6,6
919,3903,1,False,1604237916,3903,16,0,0,active,1,0,1,1,1604239360,1604239360,1,1
920,3905,26,False,1604239145,3905,0,4,1,active,1,0,1,1,1604239360,1604239360,26,26
921,3906,2,False,1604239013,3906,29,0,1,active,1,0,1,1,1604239360,1604239360,2,2
922,3907,2,False,1604233854,3907,15,0,0,active,1,0,1,1,1604239360,1604239360,2,2
923,3909,3,False,1604221604,3909,17,2,0,active,1,0,1,1,1604239360,1604239360,3,3
924,3910,1,False,1604238320,3910,16,0,0,active,1,0,1,1,1604239360,1604239360,1,1
925,3911,20,False,1604239157,3911,1,3,1,active,1,0,1,1,1604239360,1604239360,20,20
926,3913,10,False,1604238690,3913,9,2,0,active,1,0,1,1,1604239360,1604239360,10,10
927,3914,0,False,1604238650,3914,39,0,0,active,1,0,1,1,1604239360,1604239360,0,0
928,3916,41,True,1604237505,3916,3,7,1,active,1,0,1,1,1604239360,1604239360,41,41
929,3917,10,False,1604234674,3917,21,1,0,active,1,0,1,1,1604239360,1604239360,10,10
930,3918,27,False,1604236768,3918,3,0,0,active,1,0,1,1,1604239360,1604239360,27,27
931,3919,31,False,1604238143,3919,5,0,1,active,1,0,1,1,1604239360,1604239360,31,31
932,3920,6,False,1604238941,3920,12,0,1,active,1,0,1,1,1604239360,1604239360,6,6
933,3921,5,False,1604221538,3921,14,0,0,active,1,0,1,1,1604239360,1604239360,5,5
934,3922,16,False,1604224719,3922,3,2,0,active,1,0,1,1,1604239360,1604239360,16,16
935,3923,6,False,1604223327,3923,11,0,0,active,1,0,1,1,1604239360,1604239360,6,6
936,3924,13,False,1604227069,3924,12,0,0,active,1,0,1,1,1604239360,1604239360,13,13
937,3925,7,False,1604234411,3925,14,0,0,active,1,0,1,1,1604239360,1604239360,7,7
938,3926,18,False,1604238578,3926,2,1,0,active,1,0,1,1,1604239360,1604239360,18,18
939,3927,21,False,1604238462,3927,6,8,0,active,1,0,1,1,1604239360,1604239360,21,21
940,3928,14,False,1604238674,3928,4,1,0,active,1,0,1,1,1604239360,1604239360,14,14
941,3929,5,False,1604221670,3929,12,2,2,active,1,0,1,1,1604239360,1604239360,5,5
942,3930,9,False,1604222884,3930,10,0,0,active,1,0,1,1,1604239360,1604239360,9,9
943,3931,0,False,1604221526,3931,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
944,3932,3,False,1604233817,3932,19,0,1,active,1,0,1,1,1604239360,1604239360,3,3
945,3933,19,False,1604222650,3933,0,0,0,active,1,0,1,1,1604239360,1604239360,19,19
946,3934,23,False,1604239334,3934,4,2,0,active,1,0,1,1,1604239360,1604239360,23,23
947,3935,4,False,1604238624,3935,14,2,1,active,1,0,1,1,1604239360,1604239360,4,4
948,3936,14,False,1604238679,3936,4,0,1,active,1,0,1,1,1604239360,1604239360,14,14
949,3937,6,False,1604221614,3937,16,0,1,active,1,0,1,1,1604239360,1604239360,6,6
950,3938,2,False,1604223892,3938,17,1,0,active,1,0,1,1,1604239360,1604239360,2,2
951,3939,5,False,1604221528,3939,16,0,0,active,1,0,1,1,1604239360,1604239360,5,5
952,3940,2,False,1604221343,3940,13,0,1,active,1,0,1,1,1604239360,1604239360,2,2
953,3941,5,False,1604221401,3941,12,0,0,active,1,0,1,1,1604239360,1604239360,5,5
954,3942,1,False,1604222694,3942,20,0,0,active,1,0,1,1,1604239360,1604239360,1,1
955,3944,1,False,1604236960,3944,29,0,0,active,1,0,1,1,1604239360,1604239360,1,1
956,3945,2,False,1604234906,3945,18,2,1,active,1,0,1,1,1604239360,1604239360,2,2
957,3946,8,False,1604238234,3946,13,0,0,active,1,0,1,1,1604239360,1604239360,8,8
958,3947,3,False,1604231532,3947,15,3,0,active,1,0,1,1,1604239360,1604239360,3,3
959,3948,3,False,1604238281,3948,20,1,0,active,1,0,1,1,1604239360,1604239360,3,3
960,3949,13,False,1604238369,3949,9,0,1,active,1,0,1,1,1604239360,1604239360,13,13
961,3950,3,False,1604221730,3950,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
962,3951,10,False,1604231615,3951,9,2,0,active,1,0,1,1,1604239360,1604239360,10,10
963,3952,2,False,1604222637,3952,17,2,0,active,1,0,1,1,1604239360,1604239360,2,2
964,3953,18,False,1604239276,3953,7,5,0,active,1,0,1,1,1604239360,1604239360,18,18
965,3955,4,False,1604237613,3955,15,1,0,active,1,0,1,1,1604239360,1604239360,4,4
966,3956,5,False,1604229477,3956,18,1,0,active,1,0,1,1,1604239360,1604239360,5,5
967,3957,1,False,1604221580,3957,18,0,0,active,1,0,1,1,1604239360,1604239360,1,1
968,3958,2,False,1604221448,3958,21,0,0,active,1,0,1,1,1604239360,1604239360,2,2
969,3959,4,False,1604238915,3959,26,2,1,active,1,0,1,1,1604239360,1604239360,4,4
970,3960,4,False,1604237675,3960,17,3,0,active,1,0,1,1,1604239360,1604239360,4,4
971,3961,18,False,1604221455,3961,1,0,0,active,1,0,1,1,1604239360,1604239360,18,18
972,3963,11,False,1604238989,3963,19,2,1,active,1,0,1,1,1604239360,1604239360,11,11
973,3964,6,False,1604222755,3964,13,2,1,active,1,0,1,1,1604239360,1604239360,6,6
974,3965,17,False,1604235222,3965,2,3,0,active,1,0,1,1,1604239360,1604239360,17,17
975,3966,10,False,1604222564,3966,9,2,0,active,1,0,1,1,1604239360,1604239360,10,10
976,3967,4,False,1604238573,3967,26,3,0,active,1,0,1,1,1604239360,1604239360,4,4
977,3968,7,False,1604235605,3968,14,1,0,active,1,0,1,1,1604239360,1604239360,7,7
978,3969,5,False,1604222715,3969,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
979,3970,7,False,1604232257,3970,12,0,0,active,1,0,1,1,1604239360,1604239360,7,7
980,3972,18,False,1604222711,3972,3,0,0,active,1,2,1,1,1604239360,1604239360,18,18
981,3973,1,False,1604236776,3973,25,1,0,active,1,0,1,1,1604239360,1604239360,1,1
982,3975,19,False,1604222696,3975,2,1,0,active,1,0,1,1,1604239360,1604239360,19,19
983,3976,17,False,1604222725,3976,2,1,0,active,1,0,1,1,1604239360,1604239360,17,17
984,3977,4,False,1604238097,3977,25,3,0,active,1,0,1,1,1604239360,1604239360,4,4
985,3978,0,False,1604222562,3978,18,0,0,active,1,0,1,1,1604239360,1604239360,0,0
986,3980,0,False,1604232753,3980,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
987,3981,2,False,1604237667,3981,21,2,1,active,1,0,1,1,1604239360,1604239360,2,2
988,3982,4,False,1604239098,3982,17,1,0,active,1,0,1,1,1604239360,1604239360,4,4
989,3983,3,False,1604236271,3983,20,2,0,active,1,0,1,1,1604239360,1604239360,3,3
990,3984,4,False,1604231800,3984,19,2,0,active,1,0,1,1,1604239360,1604239360,4,4
991,3985,3,False,1604230942,3985,17,2,2,active,1,0,1,1,1604239360,1604239360,3,3
992,3986,8,False,1604238990,3986,26,3,1,active,1,0,1,1,1604239360,1604239360,8,8
993,3987,9,False,1604221477,3987,14,1,0,active,1,0,1,1,1604239360,1604239360,9,9
994,3988,15,False,1604234797,3988,4,3,0,active,1,0,1,1,1604239360,1604239360,15,15
995,3989,4,False,1604221482,3989,17,0,1,active,1,0,1,1,1604239360,1604239360,4,4
996,3992,20,False,1604238460,3992,27,1,0,active,1,0,1,1,1604239360,1604239360,20,20
997,3994,23,False,1604238536,3994,7,2,0,active,1,0,1,1,1604239360,1604239360,23,23
998,3995,3,False,1604232770,3995,17,2,1,active,1,0,1,1,1604239360,1604239360,3,3
999,3996,8,False,1604221496,3996,16,0,0,active,1,0,1,1,1604239360,1604239360,8,8
1000,3997,3,False,1604235447,3997,17,1,0,active,1,0,1,1,1604239360,1604239360,3,3
1001,3998,18,False,1604235485,3998,11,7,0,active,1,0,1,1,1604239360,1604239360,18,18
1002,3999,0,False,1604231246,3999,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1003,4000,3,False,1604235127,4000,19,3,0,active,1,0,1,1,1604239360,1604239360,3,3
1004,4001,1,False,1604236279,4001,23,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1005,4002,5,False,1604235881,4002,19,1,0,active,1,0,1,1,1604239360,1604239360,5,5
1006,4004,18,False,1604239072,4004,3,1,0,active,1,0,1,1,1604239360,1604239360,18,18
1007,4005,0,False,1604222726,4005,24,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1008,4006,6,False,1604231812,4006,19,1,0,active,1,0,1,1,1604239360,1604239360,6,6
1009,4007,2,False,1604239054,4007,28,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1010,4008,0,False,86400,4008,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
1011,4009,6,False,1604239350,4009,28,0,1,active,1,0,1,1,1604239360,1604239360,6,6
1012,4010,2,False,1604237521,4010,22,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1013,4011,0,False,1604222720,4011,25,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1014,4012,2,False,1604235150,4012,21,0,0,active,1,0,1,1,1604239360,1604239360,2,2
1015,4013,0,False,1604222733,4013,24,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1016,4014,1,False,1604239243,4014,21,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1017,4015,21,False,1604239057,4015,7,1,3,active,1,0,1,1,1604239360,1604239360,21,21
1018,4016,19,False,1604238154,4016,3,4,0,active,1,0,1,1,1604239360,1604239360,19,19
1019,4017,8,False,1604239207,4017,14,0,0,active,1,0,1,1,1604239360,1604239360,8,8
1020,4018,3,False,1604230051,4018,18,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1021,4019,1,False,1604221531,4019,16,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1022,4020,6,False,1604232364,4020,16,1,0,active,1,0,1,1,1604239360,1604239360,6,6
1023,4021,8,False,1604221492,4021,13,0,0,active,1,0,1,1,1604239360,1604239360,8,8
1024,4022,0,False,86400,4022,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
1025,4023,6,False,1604239317,4023,18,1,0,active,1,0,1,1,1604239360,1604239360,6,6
1026,4024,4,False,1604231185,4024,23,2,6,active,1,0,1,1,1604239360,1604239360,4,4
1027,4025,0,False,1604232535,4025,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1028,4027,0,False,1604238976,4027,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1029,4028,17,False,1604222753,4028,2,0,0,active,1,0,1,1,1604239360,1604239360,17,17
1030,4029,10,False,1604234866,4029,13,2,0,active,1,0,1,1,1604239360,1604239360,10,10
1031,4030,8,False,1604234500,4030,14,0,1,active,1,0,1,1,1604239360,1604239360,8,8
1032,4031,4,False,1604222651,4031,15,0,0,active,1,0,1,1,1604239360,1604239360,4,4
1033,4032,13,False,1604235702,4032,5,1,1,active,1,0,1,1,1604239360,1604239360,13,13
1034,4034,2,False,1604222650,4034,25,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1035,4035,2,False,1604235242,4035,18,1,0,active,1,0,1,1,1604239360,1604239360,2,2
1036,4036,32,False,1604237260,4036,4,2,0,active,1,0,1,1,1604239360,1604239360,32,32
1037,4037,33,False,1604236035,4037,6,5,0,active,1,0,1,1,1604239360,1604239360,33,33
1038,4038,14,False,1604179752,4038,14,1,1,active,1,0,0,0,1604239360,1604239360,14,14
1039,4040,25,False,1604238808,4040,24,0,2,active,1,0,1,1,1604239360,1604239360,25,25
1040,4041,10,False,1604236160,4041,6,2,2,active,1,0,1,1,1604239360,1604239360,10,10
1041,4043,1,False,1604238908,4043,23,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1042,4044,33,False,1604239081,4044,14,1,2,active,1,0,1,1,1604239360,1604239360,33,33
1043,4045,35,False,1604239268,4045,4,0,0,active,1,0,1,1,1604239360,1604239360,35,35
1044,4047,3,False,1604235224,4047,23,2,1,active,1,0,1,1,1604239360,1604239360,3,3
1045,4048,0,False,1604238857,4048,20,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1046,4050,0,False,1604222714,4050,21,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1047,4051,0,False,1604222573,4051,26,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1048,4052,1,False,1604231538,4052,26,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1049,4053,4,False,1604222634,4053,15,2,0,active,1,0,1,1,1604239360,1604239360,4,4
1050,4054,0,False,1604222655,4054,19,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1051,4055,1,False,1604234361,4055,25,1,1,active,1,0,1,1,1604239360,1604239360,1,1
1052,4056,1,False,1604236993,4056,23,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1053,4057,2,False,1604239335,4057,21,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1054,4058,3,False,1604237190,4058,38,2,0,active,1,0,1,1,1604239360,1604239360,3,3
1055,4059,0,False,1604237533,4059,30,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1056,4060,1,False,1604234153,4060,22,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1057,4061,0,False,1604235942,4061,23,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1058,4062,1,False,1604222619,4062,22,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1059,4063,0,False,1604222766,4063,24,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1060,4064,1,False,1604222729,4064,22,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1061,4065,4,False,1604238666,4065,30,3,1,active,1,0,1,1,1604239360,1604239360,4,4
1062,4066,1,False,1604222747,4066,21,1,1,active,1,0,1,1,1604239360,1604239360,1,1
1063,4067,0,False,1604222755,4067,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1064,4068,0,False,1604239080,4068,30,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1065,4069,0,False,1604238194,4069,24,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1066,4070,0,False,1604234545,4070,23,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1067,4071,0,False,1604222632,4071,22,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1068,4072,3,False,1604238301,4072,37,1,0,active,1,0,1,1,1604239360,1604239360,3,3
1069,4073,1,False,1604236639,4073,33,1,1,active,1,0,1,1,1604239360,1604239360,1,1
1070,4074,2,False,1604222681,4074,21,1,0,active,1,0,1,1,1604239360,1604239360,2,2
1071,4075,7,True,1604238562,4075,30,2,1,active,1,0,1,1,1604239360,1604239360,7,7
1072,4076,29,False,1604222536,4076,0,0,0,active,1,0,1,1,1604239360,1604239360,29,29
1073,4078,5,False,1604223828,4078,26,1,0,active,1,0,1,1,1604239360,1604239360,5,5
1074,4079,3,False,1604236642,4079,18,2,0,active,1,0,1,1,1604239360,1604239360,3,3
1075,4080,4,False,1604235129,4080,17,2,0,active,1,0,1,1,1604239360,1604239360,4,4
1076,4081,3,False,1604228338,4081,18,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1077,4082,3,False,1604235343,4082,26,1,1,active,1,0,1,1,1604239360,1604239360,3,3
1078,4083,4,False,1604235092,4083,16,3,0,active,1,0,1,1,1604239360,1604239360,4,4
1079,4084,2,False,1604222607,4084,20,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1080,4085,0,False,1604222629,4085,24,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1081,4086,7,False,1604237211,4086,14,0,0,active,1,0,1,1,1604239360,1604239360,7,7
1082,4087,4,False,1604238855,4087,18,3,0,active,1,0,1,1,1604239360,1604239360,4,4
1083,4088,3,False,1604222698,4088,17,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1084,4090,2,False,1604222670,4090,18,2,1,active,1,0,1,1,1604239360,1604239360,2,2
1085,4091,2,False,1604222719,4091,2,2,17,active,1,0,1,1,1604239360,1604239360,2,2
1086,4092,16,False,1604234794,4092,3,2,0,active,1,0,1,1,1604239360,1604239360,16,16
1087,4093,3,False,1604225622,4093,22,3,0,active,1,0,1,1,1604239360,1604239360,3,3
1088,4094,3,False,1604223888,4094,18,1,0,active,1,0,1,1,1604239360,1604239360,3,3
1089,4095,4,False,1604223792,4095,17,0,0,active,1,0,1,1,1604239360,1604239360,4,4
1090,4096,0,False,1604224078,4096,28,0,2,active,1,0,1,1,1604239360,1604239360,0,0
1091,4098,1,False,1604222705,4098,19,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1092,4099,13,False,1604232691,4099,8,2,0,active,1,0,1,1,1604239360,1604239360,13,13
1093,4101,12,False,1604222657,4101,7,0,0,active,1,0,1,1,1604239360,1604239360,12,12
1094,4102,8,False,1604222592,4102,14,3,0,active,1,0,1,1,1604239360,1604239360,8,8
1095,4103,4,False,1604222746,4103,15,4,0,active,1,0,1,1,1604239360,1604239360,4,4
1096,4104,1,False,1604222721,4104,19,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1097,4105,1,False,1604223890,4105,20,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1098,4106,2,False,1604232380,4106,16,1,1,active,1,0,1,1,1604239360,1604239360,2,2
1099,4107,1,False,1604223797,4107,23,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1100,4108,12,False,1604228722,4108,7,1,0,active,1,0,1,1,1604239360,1604239360,12,12
1101,4109,0,False,1604222625,4109,21,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1102,4110,29,False,1604238872,4110,1,1,0,active,1,0,1,1,1604239360,1604239360,29,29
1103,4112,0,False,1604239109,4112,17,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1104,4113,1,False,1604223919,4113,21,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1105,4114,1,False,1604223944,4114,24,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1106,4115,0,False,1604239257,4115,25,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1107,4116,4,False,1604222700,4116,15,1,0,active,1,0,1,1,1604239360,1604239360,4,4
1108,4117,12,False,1604239327,4117,15,2,0,active,1,0,1,1,1604239360,1604239360,12,12
1109,4118,0,False,86400,4118,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
1110,4120,6,False,1604238962,4120,36,1,1,active,1,0,1,1,1604239360,1604239360,6,6
1111,4121,23,False,1604239267,4121,30,0,0,active,1,0,1,1,1604239360,1604239360,23,23
1112,4122,39,True,1604239037,4122,12,3,2,active,1,0,1,1,1604239360,1604239360,39,39
1113,4123,16,False,1604238485,4123,9,0,0,active,1,0,1,1,1604239360,1604239360,16,16
1114,4124,29,False,1604238460,4124,18,0,1,active,1,0,1,1,1604239360,1604239360,29,29
1115,4125,18,False,1604236811,4125,18,1,1,active,1,0,1,1,1604239360,1604239360,18,18
1116,4126,8,False,1604223779,4126,11,0,0,active,1,0,1,1,1604239360,1604239360,8,8
1117,4127,3,False,1604222602,4127,16,2,0,active,1,0,1,1,1604239360,1604239360,3,3
1118,4128,7,False,1604234441,4128,16,2,1,active,1,0,1,1,1604239360,1604239360,7,7
1119,4129,1,False,1604223757,4129,18,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1120,4130,1,False,1604222709,4130,21,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1121,4131,1,False,1604237572,4131,17,1,1,active,1,0,1,1,1604239360,1604239360,1,1
1122,4132,0,False,1604230868,4132,19,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1123,4133,8,False,1604223805,4133,12,1,0,active,1,0,1,1,1604239360,1604239360,8,8
1124,4134,22,False,1604233094,4134,2,2,0,active,1,0,1,1,1604239360,1604239360,22,22
1125,4135,2,False,1604223934,4135,21,2,0,active,1,0,1,1,1604239360,1604239360,2,2
1126,4136,12,False,1604232215,4136,7,1,1,active,1,0,1,1,1604239360,1604239360,12,12
1127,4137,9,False,1604232976,4137,17,2,1,active,1,0,1,1,1604239360,1604239360,9,9
1128,4138,3,False,1604223889,4138,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1129,4139,5,False,1604225184,4139,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
1130,4140,6,False,1604223921,4140,17,3,0,active,1,1,1,1,1604239360,1604239360,6,6
1131,4141,6,False,1604223995,4141,14,2,0,active,1,0,1,1,1604239360,1604239360,6,6
1132,4142,2,False,1604223753,4142,17,1,0,active,1,0,1,1,1604239360,1604239360,2,2
1133,4143,7,False,1604223956,4143,14,3,0,active,1,0,1,1,1604239360,1604239360,7,7
1134,4144,0,False,1604223899,4144,21,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1135,4146,1,False,1604223889,4146,28,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1136,4147,3,False,1604230711,4147,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1137,4148,10,False,1604223747,4148,17,0,0,active,1,0,1,1,1604239360,1604239360,10,10
1138,4149,4,False,1604223918,4149,16,3,0,active,1,0,1,1,1604239360,1604239360,4,4
1139,4150,20,False,1604223921,4150,5,3,0,active,1,0,1,1,1604239360,1604239360,20,20
1140,4151,0,False,86400,4151,0,0,0,out_of_service,0,0,0,0,1604239360,1604239360,0,0
1141,4152,1,False,1604223943,4152,20,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1142,4153,0,False,1604225552,4153,27,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1143,4154,5,False,1604238093,4154,14,4,0,active,1,0,1,1,1604239360,1604239360,5,5
1144,4155,4,False,1604223833,4155,15,0,0,active,1,0,1,1,1604239360,1604239360,4,4
1145,4156,16,False,1604223753,4156,3,1,0,active,1,0,1,1,1604239360,1604239360,16,16
1146,4157,7,False,1604234166,4157,12,1,0,active,1,0,1,1,1604239360,1604239360,7,7
1147,4158,5,False,1604233278,4158,14,1,0,active,1,0,1,1,1604239360,1604239360,5,5
1148,4159,19,False,1604235891,4159,0,3,0,active,1,0,1,1,1604239360,1604239360,19,19
1149,4160,3,False,1604223805,4160,16,0,0,active,1,0,1,1,1604239360,1604239360,3,3
1150,4161,1,False,1604233050,4161,18,1,0,active,1,0,1,1,1604239360,1604239360,1,1
1151,4162,11,False,1604230339,4162,8,0,0,active,1,0,1,1,1604239360,1604239360,11,11
1152,4163,10,False,1604223922,4163,8,4,1,active,1,0,1,1,1604239360,1604239360,10,10
1153,4164,1,False,1604239036,4164,17,0,0,active,1,1,1,1,1604239360,1604239360,1,1
1154,4165,3,False,1604235042,4165,16,2,0,active,1,0,1,1,1604239360,1604239360,3,3
1155,4166,26,False,1604238924,4166,1,0,0,active,1,0,1,1,1604239360,1604239360,26,26
1156,4167,5,False,1604216908,4167,9,3,5,active,1,0,1,1,1604239360,1604239360,5,5
1157,4168,0,False,1604223832,4168,19,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1158,4169,1,False,1604223963,4169,20,0,0,active,1,0,1,1,1604239360,1604239360,1,1
1159,4170,6,False,1604223942,4170,12,1,1,active,1,0,1,1,1604239360,1604239360,6,6
1160,4171,2,False,1604223919,4171,19,1,0,active,1,0,1,1,1604239360,1604239360,2,2
1161,4172,17,False,1604223951,4172,2,1,0,active,1,0,1,1,1604239360,1604239360,17,17
1162,4173,2,False,1604223921,4173,17,0,1,active,1,0,1,1,1604239360,1604239360,2,2
1163,4174,20,False,1604237271,4174,0,2,1,active,1,0,1,1,1604239360,1604239360,20,20
1164,4175,14,False,1604223800,4175,6,2,0,active,1,0,1,1,1604239360,1604239360,14,14
1165,4177,2,False,1604223845,4177,18,0,0,active,1,0,1,1,1604239360,1604239360,2,2
1166,4179,0,False,1604223934,4179,23,0,0,active,1,0,1,1,1604239360,1604239360,0,0
1167,4180,3,False,1604224739,4180,17,2,0,active,1,0,1,1,1604239360,1604239360,3,3
1168,4181,0,False,1604223844,4181,18,0,1,active,1,0,1,1,1604239360,1604239360,0,0
1169,4182,16,False,1604223832,4182,3,0,0,active,1,0,1,1,1604239360,1604239360,16,16
1170,4183,0,False,1603727087,4183,2,0,16,out_of_service,0,0,0,0,1604239360,1604239360,0,0
1171,4185,3,False,1604223895,4185,16,1,0,active,1,0,1,1,1604239360,1604239360,3,3
1172,4186,4,False,1604239156,4186,23,0,0,active,1,0,1,1,1604239360,1604239360,4,4
